,Run 1,Run 2,Run 3,Run 4,Run 5,Run 6,Run 7,Run 8,Run 9,Run 10,Average,90% Confidence
2500,0.75,0.65,0.7000000000000001,0.6333333333333333,0.65,0.75,0.6833333333333332,0.7666666666666667,0.7407407407407408,0.6833333333333335,0.7007407407407407,0.07555367839383882
2550,0.6333333333333333,0.6666666666666666,0.6166666666666667,0.6833333333333335,0.6,0.6833333333333335,0.7333333333333333,0.7666666666666667,0.648148148148148,0.6166666666666667,0.6648148148148147,0.0836520513678601
2600,0.6111111111111112,0.6,0.5833333333333334,0.6833333333333332,0.6833333333333332,0.611111111111111,0.7000000000000002,0.6,0.6666666666666666,0.75,0.648888888888889,0.08618902607625287
2650,0.648148148148148,0.6833333333333335,0.5833333333333334,0.6166666666666667,0.6333333333333333,0.611111111111111,0.5166666666666667,0.611111111111111,0.7777777777777777,0.6666666666666669,0.6348148148148148,0.10666130761896633
2700,0.6333333333333333,0.6666666666666666,0.7000000000000002,0.7333333333333334,0.6666666666666666,0.648148148148148,0.65,0.6,0.6481481481481483,0.5925925925925926,0.6538888888888889,0.0656480024286233
2750,0.6833333333333332,0.6666666666666666,0.5833333333333334,0.6333333333333333,0.7000000000000001,0.4444444444444444,0.5499999999999999,0.5333333333333333,0.6481481481481483,0.6666666666666666,0.6109259259259259,0.1268657142548594
2800,0.6500000000000001,0.6296296296296295,0.5925925925925926,0.7166666666666667,0.5499999999999999,0.5166666666666667,0.5666666666666668,0.5925925925925924,0.5740740740740741,0.5185185185185186,0.5907407407407408,0.09606331267177554
2850,0.55,0.7407407407407408,0.7407407407407408,0.6333333333333334,0.6666666666666666,0.6481481481481483,0.6333333333333334,0.5925925925925927,0.5925925925925924,0.7037037037037036,0.6501851851851852,0.09975391681558617
2900,0.6999999999999998,0.6666666666666666,0.6111111111111112,0.6833333333333332,0.648148148148148,0.5555555555555557,0.6666666666666666,0.611111111111111,0.6111111111111112,0.7407407407407408,0.6494444444444444,0.08364151378439443
2950,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.7037037037037037,0.7407407407407408,0.7592592592592592,0.6666666666666666,0.5185185185185185,0.7592592592592592,0.5925925925925927,0.674074074074074,0.11734113425053065
3000,0.648148148148148,0.5370370370370371,0.6851851851851852,0.7407407407407408,0.6296296296296297,0.7222222222222222,0.648148148148148,0.6481481481481481,0.7407407407407408,0.5740740740740741,0.6574074074074074,0.10573696848834797
3050,0.6481481481481481,0.7222222222222222,0.7222222222222222,0.7037037037037037,0.6851851851851851,0.6296296296296297,0.5740740740740741,0.5555555555555555,0.6296296296296297,0.5370370370370371,0.6407407407407407,0.1065673190787993
3100,0.7037037037037037,0.5925925925925926,0.5740740740740741,0.7222222222222222,0.6296296296296297,0.6296296296296297,0.5555555555555557,0.6851851851851851,0.5925925925925926,0.6296296296296295,0.6314814814814815,0.0877022220072353
3150,0.648148148148148,0.5555555555555555,0.5370370370370369,0.6666666666666666,0.7037037037037037,0.5555555555555555,0.6481481481481483,0.611111111111111,0.611111111111111,0.5185185185185185,0.6055555555555554,0.09637188865275552
3200,0.611111111111111,0.5555555555555557,0.6851851851851851,0.6296296296296297,0.7037037037037036,0.6851851851851851,0.648148148148148,0.7777777777777777,0.5,0.5925925925925926,0.6388888888888888,0.12429121983725025
3250,0.7222222222222222,0.7222222222222222,0.6666666666666666,0.648148148148148,0.6296296296296298,0.7222222222222222,0.5185185185185186,0.5555555555555555,0.7037037037037037,0.7037037037037037,0.6592592592592593,0.1133186459556272
3300,0.5555555555555555,0.574074074074074,0.648148148148148,0.5925925925925926,0.6481481481481481,0.6296296296296297,0.7222222222222222,0.6666666666666666,0.7592592592592592,0.6296296296296297,0.6425925925925926,0.09827854002218536
3350,0.611111111111111,0.5740740740740741,0.6296296296296295,0.611111111111111,0.611111111111111,0.574074074074074,0.7037037037037037,0.5185185185185185,0.6296296296296297,0.5925925925925926,0.6055555555555555,0.07467419807780473
3400,0.611111111111111,0.6481481481481481,0.537037037037037,0.6666666666666666,0.5555555555555557,0.5740740740740741,0.5185185185185186,0.6296296296296295,0.5925925925925926,0.6296296296296297,0.5962962962962963,0.07681780426214654
3450,0.6666666666666666,0.611111111111111,0.648148148148148,0.5925925925925926,0.6851851851851851,0.5370370370370371,0.6296296296296297,0.7222222222222222,0.46296296296296297,0.7592592592592592,0.6314814814814815,0.13584720987351723
3500,0.6851851851851852,0.6296296296296295,0.648148148148148,0.6851851851851852,0.7592592592592592,0.6296296296296297,0.7037037037037036,0.7407407407407408,0.648148148148148,0.5740740740740741,0.6703703703703703,0.08701185166647457
3550,0.5925925925925926,0.6481481481481481,0.611111111111111,0.6851851851851852,0.6666666666666666,0.648148148148148,0.6851851851851851,0.5555555555555556,0.6296296296296297,0.5740740740740741,0.6296296296296297,0.07078320306621383
3600,0.5925925925925926,0.6666666666666666,0.611111111111111,0.46296296296296297,0.6481481481481481,0.611111111111111,0.6296296296296297,0.6666666666666666,0.611111111111111,0.611111111111111,0.6111111111111109,0.09035967651922303
3650,0.574074074074074,0.7037037037037037,0.5925925925925926,0.574074074074074,0.7037037037037037,0.5370370370370371,0.7407407407407408,0.611111111111111,0.5555555555555556,0.5740740740740741,0.6166666666666666,0.11237310834911125
3700,0.6481481481481481,0.611111111111111,0.5555555555555556,0.7222222222222222,0.5370370370370371,0.6111111111111112,0.5925925925925926,0.5925925925925926,0.6666666666666666,0.5925925925925926,0.6129629629629629,0.08446883440308631
3750,0.6851851851851851,0.611111111111111,0.6666666666666666,0.6666666666666666,0.7037037037037037,0.611111111111111,0.5555555555555556,0.6296296296296297,0.611111111111111,0.6111111111111112,0.6351851851851851,0.06952679228740799
3800,0.6296296296296297,0.5925925925925926,0.5925925925925926,0.6666666666666666,0.611111111111111,0.7037037037037037,0.5740740740740741,0.6111111111111112,0.6666666666666666,0.611111111111111,0.6259259259259259,0.06360284993371064
3850,0.5555555555555555,0.5740740740740741,0.6481481481481481,0.611111111111111,0.6666666666666666,0.648148148148148,0.6851851851851851,0.6851851851851851,0.7037037037037037,0.5740740740740741,0.6351851851851851,0.08291678135902689
3900,0.648148148148148,0.5185185185185185,0.8148148148148148,0.5185185185185185,0.6296296296296297,0.6481481481481481,0.648148148148148,0.648148148148148,0.648148148148148,0.574074074074074,0.6296296296296295,0.13136806517300953
3950,0.574074074074074,0.6111111111111112,0.6851851851851851,0.7222222222222222,0.5925925925925927,0.648148148148148,0.5740740740740741,0.5555555555555555,0.7037037037037037,0.574074074074074,0.624074074074074,0.09540427490056028
4000,0.574074074074074,0.5370370370370371,0.5555555555555555,0.6851851851851851,0.6296296296296297,0.6666666666666666,0.7777777777777777,0.5925925925925926,0.5185185185185185,0.6666666666666666,0.6203703703703703,0.12503548529049113
4050,0.6851851851851851,0.6666666666666666,0.611111111111111,0.611111111111111,0.5,0.7592592592592592,0.648148148148148,0.6851851851851851,0.7222222222222222,0.611111111111111,0.6499999999999999,0.1127028907407414
4100,0.6851851851851851,0.648148148148148,0.6111111111111112,0.574074074074074,0.6481481481481481,0.6666666666666666,0.7777777777777777,0.7037037037037037,0.6296296296296297,0.5,0.6444444444444445,0.11702442345904422
4150,0.648148148148148,0.5555555555555555,0.5370370370370371,0.6666666666666666,0.7777777777777777,0.6666666666666666,0.6851851851851851,0.648148148148148,0.5740740740740741,0.6296296296296297,0.638888888888889,0.11003696093172148
4200,0.7037037037037037,0.5740740740740741,0.6481481481481483,0.6296296296296297,0.5555555555555555,0.6296296296296295,0.5740740740740741,0.6481481481481481,0.5740740740740741,0.611111111111111,0.6148148148148148,0.07182418839687907
4250,0.5,0.5370370370370371,0.611111111111111,0.6296296296296297,0.648148148148148,0.6296296296296297,0.648148148148148,0.6666666666666666,0.5370370370370371,0.6851851851851851,0.6092592592592593,0.09771045121671465
4300,0.6111111111111112,0.6481481481481481,0.6296296296296297,0.6851851851851851,0.48148148148148145,0.6851851851851851,0.5925925925925926,0.648148148148148,0.6851851851851851,0.5370370370370371,0.6203703703703703,0.10573696848834797
4350,0.8148148148148148,0.48148148148148157,0.6111111111111112,0.5925925925925926,0.5925925925925926,0.6851851851851851,0.6666666666666666,0.7407407407407408,0.5925925925925927,0.48148148148148145,0.625925925925926,0.16392025092371348
4400,0.648148148148148,0.5925925925925926,0.648148148148148,0.6481481481481481,0.6481481481481483,0.5925925925925926,0.6296296296296297,0.6666666666666666,0.6666666666666666,0.5555555555555555,0.6296296296296297,0.05779424329067515
4450,0.7222222222222222,0.5740740740740741,0.6111111111111112,0.6851851851851851,0.5740740740740741,0.7407407407407406,0.7222222222222222,0.7037037037037037,0.574074074074074,0.5740740740740741,0.6481481481481481,0.11315477219533142
4500,0.5740740740740741,0.5370370370370371,0.6481481481481483,0.4074074074074074,0.5370370370370371,0.611111111111111,0.6296296296296297,0.6296296296296297,0.5740740740740741,0.5185185185185185,0.5666666666666667,0.11166908710481824
4512,0.6111111111111112,0.6111111111111112,0.7222222222222222,0.4814814814814814,0.7037037037037037,0.6851851851851851,0.5740740740740741,0.5925925925925926,0.5,0.6481481481481481,0.6129629629629629,0.12592279732306033
