,Run 1,Run 2,Run 3,Run 4,Run 5,Run 6,Run 7,Run 8,Run 9,Run 10,Average,90% Confidence
1600,0.9500000000000001,0.9666666666666667,1.0,0.9666666666666667,0.9333333333333332,0.9666666666666667,0.9833333333333334,0.9666666666666667,0.9833333333333334,0.9833333333333334,0.9700000000000003,0.029526014961673334
1650,0.9166666666666666,0.9333333333333335,1.0,0.9833333333333334,0.9666666666666668,1.0,0.9666666666666667,0.9500000000000001,0.9666666666666668,0.9833333333333334,0.9666666666666668,0.04246992183972638
1700,0.9500000000000001,1.0,0.9833333333333334,1.0,0.9333333333333335,0.9666666666666667,0.9833333333333334,0.9666666666666668,0.9166666666666666,1.0,0.9700000000000001,0.04554391726930412
1750,0.9666666666666668,0.9833333333333334,0.9666666666666668,0.9833333333333334,0.9833333333333334,1.0,0.9666666666666667,0.9666666666666668,0.9500000000000001,0.9666666666666667,0.9733333333333334,0.02193137333333943
1800,0.9666666666666668,0.9833333333333334,0.9833333333333334,0.9833333333333334,0.9333333333333335,0.9666666666666668,0.9500000000000001,0.9666666666666667,1.0,0.9833333333333334,0.9716666666666669,0.030155638333326525
1850,1.0,0.9833333333333334,0.9500000000000002,0.9833333333333334,0.9333333333333335,0.9833333333333334,1.0,1.0,0.9833333333333334,1.0,0.9816666666666667,0.03563848166666709
1900,0.9833333333333334,1.0,1.0,0.9833333333333334,0.9500000000000001,0.9833333333333334,0.9499999999999998,0.9833333333333334,0.9666666666666667,0.9500000000000001,0.975,0.030650026008299375
1950,0.9500000000000001,0.9500000000000001,0.9833333333333334,0.9666666666666668,0.9666666666666667,0.9333333333333335,0.9500000000000001,0.9333333333333335,0.9666666666666667,0.9833333333333334,0.9583333333333336,0.028091212847055465
2000,0.9500000000000001,0.9833333333333334,0.9500000000000001,0.9333333333333332,0.9166666666666666,1.0,0.9666666666666667,0.9500000000000001,0.9666666666666668,0.9666666666666667,0.9583333333333334,0.03728736595116666
2050,0.9500000000000001,1.0,0.9666666666666667,1.0,0.9333333333333335,0.9500000000000001,0.9666666666666667,0.9833333333333334,0.9666666666666667,1.0,0.9716666666666667,0.03688205645785049
2100,0.9833333333333334,0.9833333333333334,0.9666666666666667,1.0,0.9666666666666668,0.9500000000000001,1.0,0.9833333333333334,0.9,0.9833333333333334,0.9716666666666669,0.04595460111898187
2150,1.0,0.9833333333333334,0.9666666666666668,0.9666666666666668,0.9833333333333334,0.9833333333333334,0.9833333333333334,0.9499999999999998,0.9333333333333335,0.9333333333333332,0.9683333333333334,0.035638481666673834
