,Run 1,Run 2,Run 3,Run 4,Run 5,Run 6,Run 7,Run 8,Run 9,Run 10,Average,90% Confidence
3100,0.4601593625498008,0.5,0.4581673306772908,0.43227091633466136,0.4442231075697211,0.4701195219123506,0.46613545816733065,0.45219123505976094,0.4581673306772908,0.5059760956175299,0.4647410358565738,0.03571493565736798
3150,0.46215139442231074,0.48804780876494025,0.46215139442231074,0.4302788844621514,0.4342629482071713,0.47410358565737054,0.47410358565737054,0.450199203187251,0.4581673306772908,0.50199203187251,0.4635458167330677,0.03480143674211142
3200,0.45617529880478086,0.4820717131474104,0.46215139442231074,0.4282868525896414,0.44223107569721115,0.47410358565737054,0.4721115537848606,0.4442231075697211,0.4581673306772908,0.5079681274900398,0.4627490039840637,0.03547363614138588
3250,0.4601593625498008,0.47808764940239046,0.448207171314741,0.4342629482071713,0.4342629482071713,0.4760956175298805,0.4760956175298805,0.43824701195219123,0.4641434262948207,0.5,0.46095617529880484,0.03446509323323065
3300,0.4601593625498008,0.4760956175298805,0.448207171314741,0.4362549800796813,0.43227091633466136,0.4681274900398406,0.4641434262948207,0.44621513944223107,0.46613545816733065,0.5059760956175299,0.4603585657370518,0.033525554836985966
3350,0.4581673306772908,0.47808764940239046,0.44223107569721115,0.4402390438247012,0.4402390438247012,0.46613545816733065,0.4641434262948207,0.46215139442231074,0.46215139442231074,0.5099601593625498,0.46235059760956165,0.03261657001299669
3400,0.4601593625498008,0.47808764940239046,0.4442231075697211,0.4402390438247012,0.43227091633466136,0.46215139442231074,0.4721115537848606,0.4641434262948207,0.4760956175298805,0.5079681274900398,0.46374501992031875,0.034202426745198564
3450,0.46215139442231074,0.4760956175298805,0.43824701195219123,0.43227091633466136,0.44621513944223107,0.46215139442231074,0.4721115537848606,0.45617529880478086,0.47410358565737054,0.5139442231075697,0.46334661354581674,0.0362564296363507
3500,0.4601593625498008,0.4820717131474104,0.4442231075697211,0.4342629482071713,0.4402390438247012,0.4541832669322709,0.47410358565737054,0.4541832669322709,0.47410358565737054,0.5159362549800797,0.46334661354581674,0.037764853785588755
3550,0.46215139442231074,0.4800796812749004,0.4402390438247012,0.43227091633466136,0.4402390438247012,0.45219123505976094,0.4701195219123506,0.448207171314741,0.47410358565737054,0.5199203187250996,0.4619521912350598,0.04032880532260471
3600,0.46215139442231074,0.47808764940239046,0.4362549800796813,0.4362549800796813,0.4402390438247012,0.4541832669322709,0.46613545816733065,0.44621513944223107,0.4641434262948207,0.5159362549800797,0.4599601593625498,0.037715070525118306
3650,0.46613545816733065,0.4760956175298805,0.44223107569721115,0.43824701195219123,0.4442231075697211,0.4442231075697211,0.4820717131474104,0.44621513944223107,0.46613545816733065,0.5099601593625498,0.46155378486055787,0.03592474322717832
3700,0.46613545816733065,0.47410358565737054,0.4402390438247012,0.4402390438247012,0.4302788844621514,0.45617529880478086,0.4760956175298805,0.45219123505976094,0.46613545816733065,0.5099601593625498,0.46115537848605576,0.0358709099153804
3750,0.4641434262948207,0.47808764940239046,0.43824701195219123,0.4362549800796813,0.4282868525896414,0.4601593625498008,0.4721115537848606,0.44621513944223107,0.4721115537848606,0.5159362549800797,0.46115537848605576,0.04024352657982826
3800,0.45617529880478086,0.47410358565737054,0.4342629482071713,0.4362549800796813,0.4302788844621514,0.4641434262948207,0.46613545816733065,0.44621513944223107,0.47410358565737054,0.5099601593625498,0.45916334661354574,0.03770937682482823
3850,0.4581673306772908,0.47410358565737054,0.4442231075697211,0.4362549800796813,0.4282868525896414,0.4601593625498008,0.4681274900398406,0.44223107569721115,0.47808764940239046,0.5099601593625498,0.4599601593625497,0.03760103270863155
3900,0.4581673306772908,0.4681274900398406,0.4442231075697211,0.4302788844621514,0.4243027888446215,0.4581673306772908,0.4820717131474104,0.4442231075697211,0.4701195219123506,0.5139442231075697,0.4593625498007968,0.04103474991061536
3950,0.4541832669322709,0.47410358565737054,0.4442231075697211,0.4282868525896414,0.42231075697211157,0.4601593625498008,0.4721115537848606,0.448207171314741,0.4760956175298805,0.5079681274900398,0.4587649402390438,0.03940238744922214
4000,0.450199203187251,0.47808764940239046,0.44223107569721115,0.4342629482071713,0.42231075697211157,0.4581673306772908,0.4681274900398406,0.43824701195219123,0.4721115537848606,0.5039840637450199,0.45677290836653384,0.03801561635968625
4050,0.4581673306772908,0.47808764940239046,0.4442231075697211,0.4362549800796813,0.4262948207171315,0.45219123505976094,0.46613545816733065,0.4302788844621514,0.47410358565737054,0.5059760956175299,0.45717131474103584,0.03855403649699684
4100,0.46215139442231074,0.4800796812749004,0.44223107569721115,0.43824701195219123,0.4262948207171315,0.4641434262948207,0.46215139442231074,0.43227091633466136,0.4641434262948207,0.5099601593625498,0.45816733067729076,0.03893504871991532
4150,0.4601593625498008,0.4820717131474104,0.43227091633466136,0.43824701195219123,0.4262948207171315,0.4681274900398406,0.4601593625498008,0.43227091633466136,0.46613545816733065,0.50199203187251,0.4567729083665338,0.03821279411579117
4200,0.4601593625498008,0.47808764940239046,0.43227091633466136,0.43824701195219123,0.4302788844621514,0.4641434262948207,0.4541832669322709,0.4342629482071713,0.4701195219123506,0.49203187250996017,0.4553784860557769,0.03322801578445417
4250,0.4601593625498008,0.4800796812749004,0.4342629482071713,0.4362549800796813,0.42231075697211157,0.46613545816733065,0.45617529880478086,0.4282868525896414,0.4681274900398406,0.49203187250996017,0.45438247011952193,0.036352539913912
4300,0.46613545816733065,0.48406374501992033,0.4342629482071713,0.4342629482071713,0.4243027888446215,0.4641434262948207,0.4541832669322709,0.4342629482071713,0.4701195219123506,0.4860557768924303,0.4551792828685258,0.034807606115807195
4350,0.46215139442231074,0.4820717131474104,0.4282868525896414,0.4342629482071713,0.41832669322709165,0.4681274900398406,0.4541832669322709,0.4342629482071713,0.47410358565737054,0.4860557768924303,0.45418326693227085,0.03750239656796174
4400,0.46215139442231074,0.47808764940239046,0.4282868525896414,0.4362549800796813,0.4203187250996016,0.4641434262948207,0.45617529880478086,0.4362549800796813,0.47410358565737054,0.4860557768924303,0.45418326693227085,0.03532046708486518
4450,0.46215139442231074,0.47808764940239046,0.4262948207171315,0.4302788844621514,0.4243027888446215,0.4641434262948207,0.450199203187251,0.4302788844621514,0.4721115537848606,0.48406374501992033,0.452191235059761,0.03580350445040314
4500,0.4601593625498008,0.4701195219123506,0.4262948207171315,0.4342629482071713,0.4282868525896414,0.46215139442231074,0.4541832669322709,0.42231075697211157,0.4760956175298805,0.4860557768924303,0.45199203187250986,0.03551598190220012
4512,0.4581673306772908,0.4701195219123506,0.4243027888446215,0.43227091633466136,0.43227091633466136,0.46215139442231074,0.4541832669322709,0.42231075697211157,0.4760956175298805,0.4860557768924303,0.45179282868525894,0.03543578466542313
